co_ref,total_cc_calls,last_cc_call,cutoff_date,days_since_last_cc_call,cc_calls_last_7,cc_calls_last_30,total_complaints,customer_issues,financial_issues,pricing_mentions,avg_cc_sentiment,repeat_call_ratio,high_call_volume
OK0084,1,2025-10-06,2025-11-28,53,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OK0181,1,2025-12-02,2026-03-20,108,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OK2607,1,2025-02-10,2025-05-23,102,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OK8771,2,2025-02-12,2025-09-26,226,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
OL8381,1,2025-09-06,2025-11-24,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OL8548,2,2024-01-11,2024-07-23,194,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
OL8548,2,2024-01-11,2025-07-23,559,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
OM4365,1,2024-11-11,2025-05-23,193,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
OM8753,1,2024-04-12,2025-01-29,292,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
ON4232,1,2026-05-01,2026-10-22,174,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
ON6382,1,2024-04-12,2025-02-21,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ON9413,4,2025-12-02,2025-04-20,-226,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,1
ON9413,4,2025-12-02,2026-04-20,139,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,1
OO2994,2,2025-03-12,2025-05-21,70,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
OO2994,2,2025-03-12,2026-05-21,435,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
OO4282,1,2025-01-10,2025-05-27,137,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OO7135,2,2025-07-01,2025-08-24,54,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,0
OP1535,1,2025-08-04,2025-11-22,110,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OP1768,1,2025-01-04,2025-07-28,205,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OP7042,1,2024-11-11,2025-05-29,199,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OQ4409,1,2025-12-02,2026-10-22,324,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
OQ5580,1,2025-03-11,2025-05-27,77,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
OQ7094,1,2025-01-07,2025-02-22,46,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0
OQ9086,2,2025-06-10,2025-07-25,45,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0
OR5021,1,2025-01-10,2025-11-23,317,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
OR8609,2,2025-03-01,2025-05-21,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OR8609,2,2025-03-01,2026-05-21,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OR9678,2,2025-03-06,2025-11-22,261,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
OS5062,6,2025-11-11,2025-07-19,-115,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,1
OS5062,6,2025-11-11,2026-07-19,250,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,1
OS5062,6,2025-11-11,2024-07-19,-480,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,1
OS6257,1,2025-09-07,2025-09-27,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OT6820,1,2025-08-01,2026-04-21,263,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OU4446,1,2025-12-12,2025-12-19,7,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.5,0
OU4617,4,2025-06-01,2025-07-18,47,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1
OU4617,4,2025-06-01,2026-07-18,412,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1
OU9588,1,2025-02-04,2025-12-22,321,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
OV0272,2,2024-01-11,2025-06-24,530,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OV0272,2,2024-01-11,2024-06-24,165,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OV2509,1,2024-11-12,2025-02-21,101,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OV7327,2,2024-02-12,2025-07-26,530,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
OV7327,2,2024-02-12,2024-07-26,165,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
OV9569,2,2025-03-10,2025-11-20,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OV9569,2,2025-03-10,2026-11-20,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OW9508,1,2025-02-06,2025-06-24,138,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OX0932,1,2025-07-03,2025-07-28,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OX2158,1,2025-07-02,2025-09-26,86,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OX5013,2,2025-02-05,2025-10-27,264,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0
OX9315,1,2025-05-09,2025-05-28,19,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0
OY0699,1,2024-07-11,2025-06-26,350,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OY6286,2,2025-08-05,2025-09-21,47,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OY6286,2,2025-08-05,2026-09-21,412,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OY8397,1,2025-08-10,2025-11-26,108,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
OY9607,1,2025-03-10,2025-04-23,44,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
OZ5059,1,2024-12-12,2025-05-27,166,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
OZ5222,2,2025-06-10,2025-12-18,191,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
OZ8913,4,2024-09-12,2025-10-25,408,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1
OZ8913,4,2024-09-12,2024-10-25,43,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1
OZ9703,1,2025-08-10,2025-12-21,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PA2852,2,2025-11-07,2025-11-25,18,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0
PA6723,1,2025-02-10,2025-02-22,12,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PB2110,1,2025-06-01,2025-11-22,174,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PC2096,1,2025-10-12,2025-11-26,45,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PC2813,4,2025-10-12,2025-11-24,43,0.0,0.0,0.0,0.0,0.0,0.0,91.25,0.0,1
PC2813,4,2025-10-12,2024-11-24,-322,0.0,0.0,0.0,0.0,0.0,0.0,91.25,0.0,1
PC4725,2,2024-03-12,2025-03-23,376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PC4725,2,2024-03-12,2024-03-23,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PC6215,1,2025-01-08,2025-06-25,168,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PC7225,2,2024-03-12,2025-10-27,594,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PC7225,2,2024-03-12,2024-10-27,229,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PC8022,2,2024-06-11,2025-07-22,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PC8022,2,2024-06-11,2026-07-22,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PD2966,2,2024-05-12,2024-09-24,135,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
PD2966,2,2024-05-12,2025-09-24,500,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
PD5595,2,2025-02-10,2025-08-25,196,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
PD5734,1,2025-03-09,2025-11-27,263,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PD5910,1,2025-02-01,2025-04-26,84,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PD6337,1,2025-01-12,2025-03-29,76,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PD7268,1,2025-03-12,2025-09-24,196,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PD8463,2,2025-09-06,2025-09-24,18,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PE0871,3,2025-07-10,2025-09-26,78,0.0,0.0,0.0,0.0,0.0,0.0,63.333333333333336,0.0,0
PE9209,1,2025-01-12,2025-12-18,340,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PF0183,1,2024-10-12,2024-12-28,77,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PF0882,2,2025-03-10,2025-11-17,252,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PF0882,2,2025-03-10,2026-11-17,617,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PF1198,3,2025-11-12,2025-04-18,-208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PF1198,3,2025-11-12,2026-04-18,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PG4121,1,2026-06-01,2026-06-17,16,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PG7886,2,2025-06-05,2025-09-22,109,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
PG8149,2,2025-01-10,2026-01-20,375,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PG8149,2,2025-01-10,2025-01-20,10,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PG8462,2,2025-04-11,2025-06-21,71,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PG8462,2,2025-04-11,2026-06-21,436,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PH3514,1,2025-03-06,2025-09-26,204,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PH5536,1,2025-07-11,2025-12-21,163,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
PH6110,1,2025-01-12,2025-09-27,258,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0
PI0528,2,2024-07-11,2025-01-22,195,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PI0528,2,2024-07-11,2026-01-22,560,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PI0651,1,2025-10-11,2025-11-22,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PI2149,2,2024-03-12,2026-01-18,677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PI2149,2,2024-03-12,2025-01-18,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PI2439,2,2025-03-07,2025-11-25,263,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PI2524,1,2025-03-04,2025-10-23,233,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PI2935,1,2025-05-03,2026-04-21,353,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PI3715,1,2024-11-11,2024-12-28,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PI3772,2,2025-03-07,2025-05-29,83,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
PI6716,1,2024-11-11,2025-04-27,167,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PI7715,1,2025-04-02,2025-04-25,23,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PJ3557,1,2024-10-12,2025-01-24,104,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PJ6425,1,2025-01-05,2025-05-27,142,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
PJ7066,2,2025-09-07,2025-09-24,17,0.0,2.0,0.0,0.0,0.0,0.0,85.0,0.0,0
PJ9771,1,2025-08-05,2025-11-24,111,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PK2852,1,2025-10-10,2026-08-22,316,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PK5268,2,2024-11-11,2025-11-28,382,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PK5268,2,2024-11-11,2024-11-28,17,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PK8366,1,2025-08-04,2025-11-26,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PK9326,5,2025-11-06,2025-11-24,18,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,1
PK9440,3,2025-08-10,2025-06-20,-51,0.0,0.0,0.0,0.0,0.0,0.0,88.33333333333333,0.0,0
PK9440,3,2025-08-10,2026-06-20,314,0.0,0.0,0.0,0.0,0.0,0.0,88.33333333333333,0.0,0
PL2674,1,2025-03-12,2026-01-18,312,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
PL2843,1,2025-06-02,2025-08-23,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PL3288,2,2025-10-03,2026-04-21,200,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
PL4096,3,2025-08-10,2025-10-19,70,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PL7448,1,2025-05-12,2025-06-22,41,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PL9458,1,2025-05-03,2025-11-25,206,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
PM2591,3,2025-09-10,2025-11-25,76,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PM2591,3,2025-09-10,2024-11-25,-289,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PM2959,1,2025-05-12,2026-03-22,314,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
PN1006,2,2025-11-03,2026-07-21,260,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0
PN3948,1,2025-02-09,2025-03-27,46,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
PN4656,4,2025-01-12,2025-02-24,43,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,1
PN9982,1,2025-04-07,2025-09-24,170,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0
PO3599,1,2025-04-09,2025-08-26,139,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PO4818,5,2024-12-09,2025-04-25,137,0.0,1.0,0.0,0.0,0.0,0.0,74.0,0.0,1
PO4818,5,2024-12-09,2024-04-25,-228,0.0,1.0,0.0,0.0,0.0,0.0,74.0,0.0,1
PO5535,1,2025-03-09,2025-06-25,108,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PP4139,1,2025-03-02,2025-03-26,24,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,0
PP5697,1,2025-03-10,2025-05-25,76,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PP8459,4,2024-07-11,2025-09-24,440,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1
PP8459,4,2024-07-11,2024-09-24,75,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1
PP9167,1,2025-01-12,2025-11-23,315,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PQ1325,1,2025-04-03,2025-09-25,175,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PQ5142,1,2025-10-06,2025-10-23,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PR2188,3,2025-12-02,2025-11-21,-11,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
PR2188,3,2025-12-02,2026-11-21,354,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
PR7906,1,2025-08-05,2025-09-28,54,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PR8276,2,2025-01-10,2026-08-18,585,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PR8276,2,2025-01-10,2025-08-18,220,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PS1509,2,2024-06-12,2026-02-16,614,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PS1509,2,2024-06-12,2025-02-16,249,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PS2723,4,2025-03-03,2025-11-21,263,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,1
PS2723,4,2025-03-03,2026-11-21,628,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,1
PS3739,1,2024-11-12,2025-08-29,290,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PS4187,1,2025-02-12,2025-03-27,43,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
PT0945,2,2025-05-03,2025-05-28,25,0.0,1.0,0.0,0.0,0.0,0.0,87.5,0.0,0
PT3010,4,2025-12-12,2025-04-21,-235,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1
PT3010,4,2025-12-12,2026-04-21,130,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1
PT4884,1,2025-01-10,2025-04-22,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PT6079,1,2024-06-11,2025-03-23,285,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0
PT6354,1,2024-05-11,2024-12-28,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PT7035,3,2025-05-12,2025-05-23,11,0.0,1.0,0.0,0.0,0.0,0.0,76.66666666666667,0.0,0
PT7035,3,2025-05-12,2024-05-23,-354,0.0,1.0,0.0,0.0,0.0,0.0,76.66666666666667,0.0,0
PU5294,5,2026-07-01,2025-07-22,-344,0.0,2.0,0.0,0.0,0.0,0.0,88.0,0.0,1
PU5294,5,2026-07-01,2026-07-22,21,0.0,2.0,0.0,0.0,0.0,0.0,88.0,0.0,1
PU5983,1,2025-06-10,2026-05-19,343,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
PU9950,1,2025-06-10,2026-04-17,311,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PV1769,2,2024-05-11,2025-02-15,280,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
PV1769,2,2024-05-11,2026-02-15,645,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
PW1056,2,2025-04-11,2025-05-27,46,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
PW5930,1,2025-01-12,2025-03-26,73,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PX0949,1,2024-10-12,2024-12-28,77,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PX1073,1,2024-06-11,2025-03-25,287,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
PX1938,1,2025-04-07,2025-11-24,231,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PX7945,2,2025-07-07,2025-07-28,21,0.0,1.0,0.0,0.0,0.0,0.0,87.5,0.0,0
PY0143,2,2024-12-12,2025-05-21,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PY0143,2,2024-12-12,2026-05-21,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PY6747,2,2024-05-12,2024-11-22,194,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0
PY6747,2,2024-05-12,2025-11-22,559,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0
PY7330,6,2024-07-11,2024-12-19,161,0.0,0.0,0.0,0.0,0.0,0.0,81.66666666666667,0.0,1
PY7330,6,2024-07-11,2025-12-19,526,0.0,0.0,0.0,0.0,0.0,0.0,81.66666666666667,0.0,1
PZ0217,1,2025-04-09,2025-10-26,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PZ4843,1,2025-04-12,2026-03-18,340,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PZ5493,2,2025-01-10,2025-07-19,190,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PZ5493,2,2025-01-10,2026-07-19,555,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
PZ6077,1,2026-05-01,2026-10-20,172,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
QA4833,1,2025-03-03,2025-11-26,268,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
QA5995,1,2025-06-11,2025-06-23,12,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0
QB9738,2,2025-12-12,2026-01-21,40,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QC0101,1,2025-08-10,2025-12-21,133,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QD6831,1,2025-02-06,2025-11-26,293,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QE3638,4,2025-10-12,2025-09-18,-24,1.0,1.0,0.0,0.0,0.0,0.0,81.25,0.2,1
QE3638,4,2025-10-12,2026-09-18,341,1.0,1.0,0.0,0.0,0.0,0.0,81.25,0.2,1
QE3638,4,2025-10-12,2024-09-18,-389,1.0,1.0,0.0,0.0,0.0,0.0,81.25,0.2,1
QE5248,1,2025-07-07,2025-09-24,79,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
QE9029,1,2024-09-12,2025-03-28,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QF0841,1,2025-12-12,2026-05-18,157,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QF7122,3,2024-11-12,2025-03-27,135,0.0,0.0,0.0,0.0,0.0,0.0,28.333333333333332,0.0,0
QF7802,1,2024-05-11,2024-12-28,231,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
QF9627,2,2025-06-03,2025-08-25,83,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0
QG1324,2,2024-07-11,2025-09-22,438,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QG1324,2,2024-07-11,2024-09-22,73,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QG5010,2,2025-05-03,2025-08-25,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QG7653,7,2026-05-01,2026-07-20,80,0.0,0.0,0.0,0.0,0.0,0.0,37.857142857142854,0.0,1
QG7653,7,2026-05-01,2025-07-20,-285,0.0,0.0,0.0,0.0,0.0,0.0,37.857142857142854,0.0,1
QG7653,7,2026-05-01,2024-07-20,-650,0.0,0.0,0.0,0.0,0.0,0.0,37.857142857142854,0.0,1
QH1034,1,2024-11-12,2025-03-25,133,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
QH2442,2,2025-02-06,2025-04-28,81,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
QH6620,2,2025-01-10,2026-10-19,647,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QH6620,2,2025-01-10,2025-10-19,282,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QI1754,1,2025-06-01,2025-09-26,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QI8809,2,2025-12-02,2026-06-20,200,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
QI9048,2,2025-10-06,2025-11-27,52,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0
QJ0597,3,2025-08-12,2024-11-27,-258,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
QJ0597,3,2025-08-12,2025-11-27,107,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
QJ0967,1,2024-12-11,2025-02-21,72,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QJ1314,1,2025-03-12,2025-05-28,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QJ3704,1,2025-03-06,2025-03-29,23,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
QJ3961,2,2025-03-11,2025-06-27,108,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0
QJ4545,1,2025-02-07,2025-07-26,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QJ9403,1,2025-04-07,2025-05-28,51,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
QK6849,1,2024-12-12,2025-11-28,351,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
QL0886,1,2025-10-03,2026-04-20,199,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
QL2470,1,2025-10-10,2026-06-19,252,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QL3182,1,2025-04-12,2025-09-23,164,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
QL5384,4,2025-08-04,2025-10-21,78,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,1
QL5384,4,2025-08-04,2026-10-21,443,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,1
QL8546,1,2025-01-10,2025-09-23,256,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QL9743,1,2025-05-11,2025-06-26,46,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QL9847,1,2024-05-12,2025-01-23,256,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0
QM0315,1,2025-08-10,2026-05-20,283,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
QM1639,2,2025-09-04,2025-09-20,16,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0
QM1639,2,2025-09-04,2026-09-20,381,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0
QM1676,1,2025-04-02,2025-09-28,179,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
QM2133,1,2025-03-01,2025-08-27,179,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
QM2283,2,2024-06-11,2025-02-19,253,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
QM2283,2,2024-06-11,2026-02-19,618,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
QM4023,1,2025-03-10,2026-06-20,467,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QM7412,1,2025-03-09,2025-09-28,203,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QN0873,1,2025-07-01,2026-01-20,203,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
QN2240,1,2025-08-04,2026-07-21,351,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
QN3378,1,2024-04-12,2025-01-27,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
