co_ref,prospect_renewal_date,cutoff_date,renewal_year,churn_14,prospect_outcome,tenure_years,payment_method,band,proforma_auto_renewal,proforma_world_pay_token,total_spent,avg_payment,num_payments,last_payment_date,days_since_last_payment,total_calls,last_call_date,price_discussions,discount_requests,calls_last_7,calls_last_14,calls_last_30,days_since_last_call,recent_call_ratio,total_cc_calls,last_cc_call,total_complaints,customer_issues,pricing_mentions,avg_cc_sentiment,cc_calls_last_30,days_since_last_cc_call,repeat_call_ratio,total_interactions,interactions_14_days,pre_renewal_interactions,complaints,negative_experience,support_issues,financial_stress,price_dissatisfaction,avg_sentiment,agent_followups,last_moment_engagement_ratio,engagement_score
KN1351,2025-03-05,2025-02-19,2025,0,Won,1.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-02-06,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IW4659,2025-09-12,2025-08-29,2025,0,Won,1.0,BACS,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-08-18,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.3333333333333333,3
MQ2340,2026-03-07,2026-02-21,2026,0,Won,1.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.3333333333333333,2
MZ5676,2024-12-12,2024-11-28,2024,0,Won,1.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AG8323,2025-02-06,2025-01-23,2025,0,Won,1.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2025-01-13,0.0,0.0,0.0,2.0,2.0,10.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FA7925,2025-01-09,2024-12-26,2025,0,Won,1.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-13,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZD9955,2025-01-08,2024-12-25,2025,0,Won,1.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2024-12-16,0.0,0.0,0.0,2.0,2.0,9.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VT2268,2025-10-02,2025-09-18,2025,0,Won,8.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.3333333333333333,2
ET3126,2025-01-10,2024-12-27,2025,0,Won,6.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-16,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PG8278,2025-04-11,2025-03-28,2025,0,Won,6.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-03-19,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,75.0,3.0,0.5,2
GH7734,2025-11-05,2025-10-22,2025,0,Won,16.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-10-21,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,2
RV8459,2025-10-06,2025-09-22,2025,0,Won,5.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2025-09-09,0.0,0.0,0.0,1.0,1.0,13.0,0.5,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1.0,2.0,2.0,1.0,0.0,56.666666666666664,4.0,0.3333333333333333,2
PN1006,2025-04-08,2025-03-25,2025,0,Won,6.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-03-13,0.0,0.0,0.0,1.0,1.0,12.0,1.0,2.0,2025-03-11,0.0,0.0,0.0,82.5,1.0,14.0,0.5,5,1,1,0.0,0.0,0.0,1.0,0.0,63.333333333333336,8.0,0.2,3
XB1438,2024-11-11,2024-10-28,2024,0,Won,3.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-15,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DL6834,2024-12-11,2024-11-27,2024,0,Won,15.0,BACS,Band E,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2024-11-14,0.0,0.0,0.0,1.0,1.0,13.0,0.5,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FF0801,2025-04-10,2025-03-27,2025,0,Won,11.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,4.0,2025-03-14,0.0,0.0,0.0,1.0,1.0,13.0,0.25,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.5,2
LU6821,2025-10-06,2025-09-22,2025,0,Won,11.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,4.0,2024-10-22,0.0,0.0,0.0,0.0,0.0,335.0,0.0,1.0,2025-09-10,0.0,0.0,0.0,80.0,1.0,12.0,1.0,3,1,1,1.0,1.0,1.0,0.0,0.0,20.0,6.0,0.3333333333333333,3
QL6294,2025-10-02,2025-09-18,2025,0,Won,16.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-09-09,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.3333333333333333,2
DF5184,2024-12-05,2024-11-21,2024,0,Won,1.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-11-12,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AV8762,2024-11-11,2024-10-28,2024,0,Won,1.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-16,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
YY6695,2025-03-07,2025-02-21,2025,0,Won,1.0,CARD,Band E,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-02-10,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IA8746,2024-11-05,2024-10-22,2024,0,Won,4.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-09,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
XT9575,2025-08-09,2025-07-26,2025,0,Won,18.0,CARD,Band E,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2024-09-03,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.25,3
FB0345,2024-11-07,2024-10-24,2024,0,Won,1.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-11,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WE1778,2025-05-06,2025-04-22,2025,0,Won,3.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-04-14,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,0.0,0.0,0.0,0.0,100.0,4.0,0.25,3
RC1912,2025-04-11,2025-03-28,2025,0,Won,2.0,CARD,Band E,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2025-03-26,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0.0,0.0,0.0,0.0,0.0,50.0,6.0,0.2,3
HL0642,2025-01-05,2024-12-22,2025,0,Won,1.0,CARD,Band E,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-09,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UU1074,2024-12-08,2024-11-24,2024,0,Won,1.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-11-11,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FW1976,2024-11-09,2024-10-26,2024,0,Won,1.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-14,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
YW4427,2025-03-11,2025-02-25,2025,0,Won,1.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2025-02-21,0.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BV4733,2025-03-01,2025-02-15,2025,0,Won,1.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2025-02-04,0.0,0.0,0.0,2.0,2.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EF4871,2025-06-03,2025-05-20,2025,0,Won,1.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-05-14,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,1.0,1.0,1.0,0.0,65.0,1.0,0.25,3
YE5480,2025-06-12,2025-05-29,2025,0,Won,1.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,75.0,3.0,0.0,1
LE0679,2024-11-02,2024-10-19,2024,0,Won,1.0,CARD,Band E,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-07,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EM2886,2025-02-10,2025-01-27,2025,0,Won,3.0,CARD,Band E,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-15,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
YI2591,2025-02-02,2025-01-19,2025,0,Won,3.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2025-01-06,0.0,0.0,0.0,1.0,1.0,13.0,0.5,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GK0364,2025-01-06,2024-12-23,2025,0,Won,3.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-10,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MJ6183,2025-09-03,2025-08-20,2025,0,Won,6.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,3.0,2025-08-07,0.0,0.0,0.0,1.0,1.0,13.0,0.3333333333333333,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,1.0,1.0,0.0,1.0,50.0,7.0,0.3333333333333333,2
SR8494,2026-02-08,2026-01-25,2026,0,Won,8.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2025-10-08,0.0,0.0,0.0,85.0,0.0,109.0,0.0,5,2,0,0.0,1.0,0.0,0.0,0.0,75.0,8.0,0.4,4
JU0173,2026-02-03,2026-01-20,2026,0,Won,3.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2026-01-07,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,0.3333333333333333,2
JU0173,2025-02-03,2025-01-20,2025,0,Won,2.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2025-01-07,0.0,0.0,0.0,2.0,2.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DL0629,2024-11-04,2024-10-21,2024,0,Won,2.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-08,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LL2778,2025-02-07,2025-01-24,2025,0,Won,8.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-15,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TF4459,2025-01-06,2024-12-23,2025,0,Won,8.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-10,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UU1074,2025-12-08,2025-11-24,2025,0,Won,2.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-11-11,0.0,0.0,0.0,1.0,1.0,13.0,1.0,2.0,2025-02-12,0.0,0.0,0.0,90.0,0.0,285.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,6.0,0.3333333333333333,2
WZ8904,2026-03-08,2026-02-22,2026,0,Won,5.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2026-02-09,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.4,5
RA6394,2026-03-06,2026-02-20,2026,0,Won,2.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2025-03-12,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1
OT9641,2026-03-07,2026-02-21,2026,0,Won,17.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.4,4
EO2200,2024-12-12,2024-11-28,2024,0,Won,16.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-11-19,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KW4924,2025-01-12,2024-12-29,2025,0,Won,3.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-16,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LN5493,2024-11-09,2024-10-26,2024,0,Won,3.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-15,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EJ9662,2024-11-01,2024-10-18,2024,0,Won,7.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-07,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NZ2695,2025-02-10,2025-01-27,2025,0,Won,3.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-16,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZI4333,2024-11-01,2024-10-18,2024,0,Won,2.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-09,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PJ1574,2025-02-01,2025-01-18,2025,0,Won,2.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QE8857,2024-11-02,2024-10-19,2024,0,Won,3.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-07,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UT1131,2024-12-07,2024-11-23,2024,0,Won,3.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-11-20,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UU1439,2024-11-08,2024-10-25,2024,0,Won,5.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-14,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KB8732,2024-11-09,2024-10-26,2024,0,Won,3.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-15,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TM3197,2025-01-10,2024-12-27,2025,0,Won,12.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-16,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UW2888,2025-01-06,2024-12-23,2025,0,Won,2.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-12-12,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IL0780,2025-02-11,2025-01-28,2025,0,Won,15.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-01-15,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GZ2111,2024-11-09,2024-10-26,2024,0,Won,2.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2024-10-15,0.0,0.0,0.0,2.0,2.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FV6997,2025-01-08,2024-12-25,2025,0,Won,4.0,CARD,Band D,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PB7918,2024-12-01,2024-11-17,2024,0,Won,5.0,CARD,Band E,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2024-11-04,0.0,0.0,0.0,2.0,2.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DA8000,2024-12-12,2024-11-28,2024,0,Won,2.0,CARD,Band E,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-11-15,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DS5284,2024-11-08,2024-10-25,2024,0,Won,2.0,BACS,Band C2,True,False,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LM0303,2024-12-05,2024-11-21,2024,0,Won,5.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-11-08,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PO9596,2024-11-06,2024-10-23,2024,0,Won,4.0,CARD,Band C2,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2024-10-10,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OT9641,2025-03-07,2025-02-21,2025,0,Won,16.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,1.0,2025-02-10,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WG9432,2025-04-10,2025-03-27,2025,0,Won,7.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2025-03-24,0.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,0.0,0.0,0.0,0.0,65.0,2.0,0.3333333333333333,3
GR2617,2025-06-05,2025-05-22,2025,0,Won,6.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.5,2
NA9151,2025-03-03,2025-02-17,2025,0,Won,10.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2025-02-04,0.0,0.0,0.0,2.0,2.0,13.0,1.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
YB7753,2025-03-08,2025-02-22,2025,0,Won,3.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,2.0,2025-02-18,0.0,0.0,1.0,1.0,1.0,4.0,0.5,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OC2654,2025-08-08,2025-07-25,2025,0,Won,9.0,CARD,Band C1,True,True,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.0,1
